,maaslin2,metagenomeSeq,ttest,wilcoxon,lefse,ancombc
t__SGB15018,,0.52667403044775,0.5389155146605571,0.7306843105693673,,
t__SGB6041,,0.252953493383263,0.5389155146605571,0.6406076118525088,,
t__SGB17307,,0.610275471093058,0.5389155146605571,0.7155075522889228,,
t__SGB1983,,0.591654493762811,0.5389155146605571,4.017766361246606e-05,,
t__SGB8216,,0.28978118280137,0.5389155146605571,0.041992295526752876,,
t__SGB14805,,0.264385746251083,0.912076574197629,0.8115609112744417,,
t__SGB59711,,0.546609300233006,0.5389155146605571,0.4534133848809081,,
t__SGB66207,,0.676925170628408,0.5544295707600815,0.9276829173185003,,
t__SGB14927,,0.38571273664828,0.5389155146605571,0.3546959345253768,,
t__SGB29301,,0.0667182999527083,0.18654276495467373,0.002150438136987867,,
t__SGB6033,,0.640238712879905,0.8426549696064637,0.22787197227573416,,
t__SGB15400,,0.52667403044775,0.6139078924916693,0.3546959345253768,,
t__SGB5239,,0.591654493762811,0.4923987083241348,0.5251064821995872,,
t__SGB6661,,0.31533816016548,0.20014360890113253,1.0918714787277094e-07,,
t__SGB33554,,0.652036626940505,0.5389155146605571,0.6156787880483665,,
t__SGB1951,,0.450660020914201,0.46582053748123764,0.5989217231969356,,
t__SGB5800,,0.666607630006049,0.5389155146605571,0.9240158196004055,,
t__SGB28999,,0.306121220133652,0.5389155146605571,0.19141976889810483,,
t__SGB5270,,0.55298201199233,0.5389155146605571,0.8965361916366771,,
t__SGB1981,,0.591654493762811,0.5389155146605571,8.564286019831664e-06,,
t__SGB6641,,0.117388363453738,0.33822086756519043,0.007054629177389187,,
t__SGB7050,,0.591654493762811,0.8794229235654821,0.6032360977126316,,
t__SGB13984,,0.524874104977558,0.5426091464221083,0.8457298174065653,,
t__SGB15210,,0.0664265164999441,0.4837988060460735,0.2507376114579271,,
t__SGB6262,,0.591654493762811,0.8994847954092178,0.5321577806312326,,
t__SGB6411,,0.657150800227594,0.5389155146605571,0.7080347078761584,,
t__SGB15000,,0.591654493762811,0.5389155146605571,0.30036118021108427,,
t__SGB6484,,0.591654493762811,0.5949402129281167,0.9304002578772782,0.929804907195941,
t__SGB4493,,0.60372178968113,0.8794229235654821,0.48435921665877785,,
t__SGB10147,,0.591654493762811,0.5509416097052063,0.5771143262135469,,
t__SGB15207,,0.431674772184447,0.9750534368805946,0.07200276021744485,,
t__SGB1517,,0.196024122830045,0.486299428196877,0.5974434499282721,,
t__SGB5050,,0.591654493762811,0.6635834797647491,0.3535830151929296,,
t__SGB105821,,0.587615394729484,0.5389155146605571,0.5989217231969356,,
t__SGB57558,,0.591654493762811,0.5389155146605571,0.98635814388506,,
t__SGB1931,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB10028,,0.383186361830165,0.5389155146605571,3.2275760968594657e-07,3.22424588884924e-07,
t__SGB5113,,0.617290548725713,0.5389155146605571,0.9864157712993414,,
t__SGB4396,,0.645204729348158,0.6699849782600658,0.5321577806312326,,
t__SGB71360,,0.503255051161925,0.4528701530803526,0.09037881962594696,,
t__SGB15470,,0.47940038244739,0.26583268359020357,0.14388245236230904,,
t__SGB14215,,0.0807781809229295,0.10239078747813758,0.11853788765354979,,
t__SGB1543,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB29299,,0.533545098172208,0.5416540495651572,0.5321577806312326,,
t__SGB1910,,0.569952926462355,0.936503253550979,0.3336503170271557,,
t__SGB6190,,0.714244599653462,0.540477677192101,0.9276829173185003,,
t__SGB14996,,0.431674772184447,0.4111528175697246,0.5989217231969356,,
t__SGB6328,,0.0682488855508553,0.4116292231434787,0.018207757459767094,0.0181999142354055,
t__SGB4175,,0.617290548725713,0.5389155146605571,0.8462745275511516,,
t__SGB4142,,0.671190563581462,0.9019672040812419,0.7155075522889228,,
t__SGB955,,0.597135894590253,0.5394399355467048,0.7182488307026125,,
t__SGB6385,,0.476535569812847,0.5389155146605571,0.7577790749748956,0.7575752830518,
t__SGB19694,,0.591654493762811,0.5389155146605571,0.9879468111442118,,
t__SGB14851,,0.0661795647377687,0.24024667534360403,0.020054614218305598,,
t__SGB15507,,0.00276969683988382,0.43333958630540026,0.20291067957147643,,
t__SGB8774,,0.591654493762811,0.4846639906156276,0.42280318905890474,,
t__SGB17195,,0.272100345095236,0.4394142883428498,0.0002746203833255454,,
t__SGB6518,,0.591654493762811,0.5118796839089348,0.2891723065171961,,
t__SGB14190,,0.52667403044775,0.5389155146605571,0.9304002578772782,,
t__SGB1848,,0.531800336910558,0.5448695826563937,0.9431830899214771,,
t__SGB92525,,0.618352492925744,0.5700893178788704,0.3263687216082176,,
t__SGB105839,,0.354839996716694,0.5389155146605571,0.8462745275511516,,
t__SGB14242,,0.623445225054649,0.5039715762213891,0.3251100422726536,,
t__SGB2240,,0.397986816187487,0.5389155146605571,0.6738298840855258,0.673128608176733,
t__SGB2145,,0.626474064013722,0.5394399355467048,0.9447755925990627,,
t__SGB14264,,0.591654493762811,0.5389155146605571,0.5251064821995872,,
t__SGB3936,,0.192098603156564,0.25805770737529027,0.24831774647847532,,
t__SGB66069,,0.604450449353241,0.5389155146605571,0.10334845540861326,,
t__SGB9280,,0.0274905011838734,0.894223825210528,0.6629575602599611,0.662850386806773,
t__SGB14298,,0.718103866794484,0.8016429122506756,0.9276829173185003,,
t__SGB4473,,0.591654493762811,0.5389155146605571,0.10431381729429004,,
t__SGB6338,,0.0836081629968954,0.20014360890113253,0.5182353785987605,,
t__SGB5283,,0.60372178968113,0.5389155146605571,0.43900644462659955,,
t__SGB8640,,0.614088090200809,0.5448695826563937,0.7155075522889228,,
t__SGB13957,,0.591654493762811,0.912076574197629,0.6576495321853718,,
t__SGB59916,,0.55298201199233,0.992595180710474,0.5989217231969356,,
t__SGB14795,,0.509450171566589,0.5389155146605571,0.3580430792078215,,
t__SGB6629,,0.591654493762811,0.5389155146605571,3.3193693049159018e-06,,
t__SGB14922,,0.188066247467392,0.5389155146605571,0.0035877262614148965,,
t__SGB1778,,0.0107464450319078,0.060711198599773336,0.0001634138873185101,,
t__SGB2082,,0.689386201017678,0.8788046966793854,0.3263687216082176,,
t__SGB1675,,0.591654493762811,0.5389155146605571,0.9780397989836144,0.978284673236577,
t__SGB5684,,0.626723547290983,0.550334443112064,0.5989217231969356,,
t__SGB15313,,0.523412856996307,0.6279113535381474,0.6738298840855258,,
t__SGB14033,,0.431674772184447,0.5389155146605571,0.09807618044026141,,
t__SGB23242,,0.597135894590253,0.7189377802707059,0.8883609566950813,,
t__SGB14005,,0.397986816187487,0.5696386114552335,0.18373194465172116,,
t__SGB5196,,0.64608870570718,0.5389155146605571,0.9222458607642977,,
t__SGB6499,,0.395721102920239,0.5389155146605571,0.6882002009575058,,
t__SGB25278,,0.709899750268153,0.5389155146605571,0.9276829173185003,,
t__SGB73859,,0.426812456127586,0.5389155146605571,0.4835259250290905,,
t__SGB15389,,0.0170984523116803,0.10645501661344077,0.003953282805847723,,
t__SGB1589,,0.707847546094676,0.704202994574899,0.7080347078761584,,
t__SGB14905,,0.507205904077439,0.4837988060460735,0.3546959345253768,,
t__SGB9257,,0.61556036372707,0.5416540495651572,0.8759583596228997,,
t__SGB54323,,0.562641532940397,0.6344185309179867,0.4561842090330371,,
t__SGB749,,0.0947613273949819,0.46582053748123764,0.0013433337855551775,,
t__SGB33590,,0.696717393118458,0.6871843351423088,0.9240158196004055,,
t__SGB15040,,0.617290548725713,0.5389155146605571,0.4839900623138163,,
t__SGB7968,,0.183642424510349,0.5389155146605571,0.2452682659553793,,
t__SGB1917,,0.672498937062725,0.5389155146605571,0.9217442017604638,0.921546105132176,
t__SGB4881,,0.617290548725713,0.5389155146605571,0.8462745275511516,,
t__SGB15302,,0.717962320663632,0.6204620474089008,0.9276829173185003,,
t__SGB4752,,0.431674772184447,0.5389155146605571,0.9142603135151124,,
t__SGB14151,,0.178532852797629,0.28639562746670116,0.1690083144697861,,
t__SGB2155,,0.591654493762811,0.5389155146605571,0.5989217231969356,,
t__SGB4708,,0.4576925927619,0.5389155146605571,0.3336503170271557,,
t__SGB6440,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB15150,,0.0586323912018007,0.486299428196877,0.008135832988244253,,
t__SGB6180,,0.24281974703482,0.5389155146605571,0.5986255411832395,,
t__SGB1476,,0.715239280510717,0.5389155146605571,0.9276829173185003,,
t__SGB6392,,0.591654493762811,0.5389155146605571,0.5989217231969356,,
t__SGB3937,,0.591654493762811,0.9967114341958038,0.8922519804428923,,
t__SGB4968,,0.701605215389944,0.6284813955405322,0.9240158196004055,,
t__SGB53514,,0.178532852797629,0.7923701709162171,0.07988943348948258,,
t__SGB59817,,0.0529560959450648,0.21802695716887346,0.006445205913377476,,
t__SGB9385,,0.587321294875072,0.986116154572066,0.4657502106787981,,
t__SGB2329,,0.52667403044775,0.5956036546687447,0.15029264909760717,,
t__SGB2111,,0.689386201017678,0.5389155146605571,0.7576916914751902,,
t__SGB29435,,0.515772841288786,0.5118796839089348,0.09728526114129755,,
t__SGB63183,,0.680326722333644,0.5389155146605571,0.5540627037136906,,
t__SGB1677,,0.247314724676675,0.6670795844207796,0.0010273949130184127,0.00102678871956777,
t__SGB53814,,0.0339124858333859,0.2723211376176431,0.32993947123714085,,
t__SGB4153,,0.591654493762811,0.949135217575121,0.1783065505828447,,
t__SGB4930,,0.42537744350229,0.6967428992139474,0.12770041531597678,,
t__SGB14739,,0.43746027814417,0.5389155146605571,0.9169246417475929,,
t__SGB1613,,0.0772238618373596,0.10239078747813758,0.7155075522889228,0.715347227678186,
t__SGB6428,,0.264865804276869,0.5456007063760135,0.8462745275511516,,
t__SGB6079,,0.617290548725713,0.5389155146605571,0.2630951224439948,,
t__SGB82504,,0.591654493762811,0.5389155146605571,0.5989217231969356,,
t__SGB6188,,0.529106144033534,0.5389155146605571,0.08287082083235918,,
t__SGB5071,,0.38571273664828,0.3943147741409104,0.0758073934596177,,
t__SGB4152,,0.617290548725713,0.4923987083241348,0.07117495320450193,,
t__SGB10131,,0.390330325048711,0.5389155146605571,0.9304002578772782,,
t__SGB1559,,0.533545098172208,0.5389155146605571,0.2741856595832833,,
t__SGB9258,,0.480535368317707,0.5389155146605571,0.5989217231969356,,
t__SGB4664,,0.0243703402354039,0.00762693749297296,5.5784833274313516e-05,,
t__SGB14928,,0.617290548725713,0.5691721937577304,0.8462745275511516,,
t__SGB72489,,0.45441131855107,0.5389155146605571,0.8767083041369687,,
t__SGB1638,,0.470073391068695,0.5389155146605571,0.40029562203994157,,
t__SGB5909,,0.702844749945746,0.5389155146605571,0.9240158196004055,,
t__SGB2153,,0.591654493762811,0.5389155146605571,0.5989217231969356,,
t__SGB15070,,0.509450171566589,0.5389155146605571,0.9069448713732858,,
t__SGB41058,,0.479219882792456,0.4846639906156276,0.7052184364702877,,
t__SGB29591,,0.710273845496626,0.5389155146605571,0.436495632993548,,
t__SGB6285,,0.591654493762811,0.5389155146605571,0.4536464860310041,,
t__SGB3990,,0.423207516978535,0.5389155146605571,0.2790315354316137,,
t__SGB16987,,0.501791661380775,0.48275423833092673,0.4094157010476888,,
t__SGB711,,0.653442554357116,0.5389155146605571,0.5989217231969356,,
t__SGB7039,,0.410301836607834,0.9597017492858245,0.8462745275511516,,
t__SGB53490,,0.39865565398619,0.5940807223469277,0.4872924457622272,,
t__SGB5832,,0.47691764125189,0.29920127346293257,0.40714364031349065,,
t__SGB3970,,0.0186864073866016,0.09469321330457842,0.007648225266047684,,
t__SGB8624,,0.591654493762811,0.5389155146605571,0.7803839611835988,,
t__SGB15036,,0.635845103310531,0.5389155146605571,0.9459986960035424,,
t__SGB63217,,0.591654493762811,0.5389155146605571,0.8457298174065653,,
t__SGB1940,,0.21197184266336,0.6230040718699184,0.013885040082665862,,
t__SGB6525,,0.709899750268153,0.9208390512258579,0.9217442017604638,,
t__SGB6509,,0.597135894590253,0.7293942581105437,0.9304002578772782,,
t__SGB14892,,0.180527229220453,0.5389155146605571,0.14965969886766123,,
t__SGB5817,,0.704482956096022,0.5174650324863403,0.5102088556742598,0.509889484403105,
t__SGB4628,,0.0257574927021993,0.5389155146605571,0.009542568264035508,,
t__SGB1668,,0.45441131855107,0.8743921638896394,0.2594419500612506,,
t__SGB6187,,0.240643253289645,0.5389155146605571,0.5989217231969356,,
t__SGB1953,,0.732464091354149,0.8293029493774214,0.9217442017604638,,
t__SGB14333,,0.726435762202225,0.6764249592339768,0.7080347078761584,,
t__SGB59334,,0.719908002761621,0.6784629498162061,0.3546959345253768,,
t__SGB14004,,0.591654493762811,0.7758129844488884,0.4382476368769962,,
t__SGB47433,,0.693863783793923,0.5889904625375092,0.6156787880483665,,
t__SGB8630,,0.597135894590253,0.5389155146605571,0.8526548322228659,,
t__SGB63307,,0.591654493762811,0.7173407927209843,0.9304002578772782,,
t__SGB9430,,0.68893045359427,0.5566132948542863,0.7155075522889228,,
t__SGB10108,,0.553983358682878,0.5389155146605571,0.9240158196004055,,
t__SGB8609,,0.680404844601933,0.5696386114552335,0.3263687216082176,,
t__SGB2018,,0.541995887226614,0.5389155146605571,0.5321577806312326,,
t__SGB1429,,0.591654493762811,0.5732341056850939,0.9456332958501095,,
t__SGB3321,,0.100082234234839,0.12566885555469637,0.2034495556348482,,
t__SGB6820,,0.591654493762811,0.5389155146605571,0.015620292590079911,,
t__SGB9214,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB33566,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB6719,,0.509374007527513,0.5389155146605571,0.5989217231969356,,
t__SGB8768,,0.591654493762811,0.5389155146605571,0.6511897410198149,,
t__SGB4116,,0.458638007299129,0.5389155146605571,0.27920183363589823,,
t__SGB8239_group,,0.61292888786418,0.5389155146605571,0.7355299517040657,,
t__SGB15084,,0.597135894590253,0.6345588672813369,0.003521135590171539,,
t__SGB6498,,0.591654493762811,0.5389155146605571,0.6353398696938041,0.635105396272496,
t__SGB66172,,0.591654493762811,0.5389155146605571,0.8462094814326325,,
t__SGB6036_group,,0.617290548725713,0.9597017492858245,0.2431129611243904,,
t__SGB4675,,0.269105351368244,0.5389155146605571,0.7160221394480154,,
t__SGB8599,,0.55298201199233,0.569357420665029,0.2431129611243904,,
t__SGB1593,,0.738583734795986,0.5389155146605571,0.9869767036886912,0.986645739402584,
t__SGB6272,,0.667054848462564,0.5389155146605571,0.6556165245839286,,
t__SGB6823,,0.349313055014266,0.5361377228083717,0.5645184859763088,,
t__SGB1557,,0.163823648346249,0.5389155146605571,0.1506126715175065,,
t__SGB15125,,0.109791906663884,0.20368173502658343,0.010276233855431745,,
t__SGB63311,,0.591654493762811,0.5389155146605571,0.12641109827575128,,
t__SGB14328,,0.617290548725713,0.5389155146605571,0.5321577806312326,,
t__SGB1430,,0.671928377275555,0.5389155146605571,0.8462745275511516,,
t__SGB5061,,0.421164348680045,0.5389155146605571,0.13860880243702764,,
t__SGB14923,,0.170581187027685,0.36445343346755593,0.36385020052601663,,
t__SGB6604,,0.617290548725713,0.5389155146605571,0.18877172085237462,,
t__SGB4655,,0.140953875211797,0.1610655875359482,0.05831704673829338,,
t__SGB53794,,0.397986816187487,0.5029257024432309,0.5321577806312326,,
t__SGB4419,,0.553983358682878,0.5389155146605571,0.6731085106081403,,
t__SGB63309,,0.591654493762811,0.5938384883080892,0.7978645989122521,,
t__SGB6550,,0.786581836753148,0.6635834797647491,0.9276829173185003,,
t__SGB2284,,0.695584936596977,0.5448695826563937,0.7161719233682381,,
t__SGB15011,,0.534237834770854,0.14398987996849044,0.04949021422746715,,
t__SGB48267,,0.671928377275555,0.5389155146605571,0.9440493695492902,,
t__SGB10135,,0.591654493762811,0.5389155146605571,0.48361886183059666,,
t__SGB6344,,0.591654493762811,0.5389155146605571,0.5444026629484933,,
t__SGB4183,,0.591654493762811,0.9957655927024974,0.38214983954336174,,
t__SGB14003,,0.719936766603222,0.6967428992139474,0.8462745275511516,,
t__SGB37397,,0.73528857050931,0.9986904491943845,0.7576916914751902,,
t__SGB15275,,0.515772841288786,0.5389155146605571,0.3546959345253768,,
t__SGB15497,,0.0926798751345154,0.5389155146605571,0.8343518291965238,0.834168242152353,
t__SGB14757,,0.713115740024545,0.8650615257351828,0.3263687216082176,,
t__SGB14846,,0.410301836607834,0.5198258966596568,0.10496829971894955,,
t__SGB14308,,0.754061635036295,0.5491766952239177,0.43740222255737965,,
t__SGB8213,,0.628777334848516,0.5389155146605571,0.9851547153751115,,
t__SGB15019,,0.0962454023775165,0.5389155146605571,0.0354040054594561,,
t__SGB15281,,0.498203997565651,0.4591126695614893,0.18693018679135207,,
t__SGB6369,,0.317726033140661,0.36074569859782274,0.16798915771381068,,
t__SGB6334,,0.455904019321145,0.5389155146605571,0.05932166499722528,,
t__SGB63370,,0.501791661380775,0.8088658189296266,0.9276829173185003,,
t__SGB59855,,0.617290548725713,0.9933223097004249,0.30264509903244735,,
t__SGB66168,,0.195540755092262,0.4226093262647946,0.005542100678534091,,
t__SGB6019,,0.702844749945746,0.812602334597648,0.5989217231969356,,
t__SGB72492,,0.718284393311299,0.5428550684555371,0.22787197227573416,,
t__SGB15003,,0.623445225054649,0.8912651125617995,0.07091135182833594,,
t__SGB14123,,0.540363821470878,0.5389155146605571,0.014292412720309958,,
t__SGB12676,,0.509450171566589,0.5389155146605571,0.6738298840855258,,
t__SGB4082,,0.753863979381892,0.5678509100837084,0.7155075522889228,,
t__SGB6383,,0.617290548725713,0.6751108128839292,0.9240158196004055,,
t__SGB6524,,0.610275471093058,0.8346466698939217,0.98635814388506,,
t__SGB66596,,0.709828637218753,0.5389155146605571,0.7018133382804151,,
t__SGB15209,,0.421164348680045,0.5389155146605571,0.055692911789592285,,
t__SGB14942,,0.665617833358876,0.5389155146605571,0.9875599081677373,,
t__SGB7045,,0.550467155773576,0.5389155146605571,0.468348687959878,,
t__SGB15138,,0.68005737526058,0.5389155146605571,0.8462745275511516,,
t__SGB1423,,0.617290548725713,0.5389155146605571,3.776144495189887e-08,,
t__SGB14007,,0.591654493762811,0.5389155146605571,0.8797224882907048,,
t__SGB17147,,0.471911892471559,0.5246237506708329,0.012355599592575161,,
t__SGB6346,,0.591654493762811,0.3471636820349034,0.47904701747842066,,
t__SGB42794,,0.596505405717183,0.5389155146605571,0.5989217231969356,,
t__SGB4891,,0.591654493762811,0.5415790196558964,0.3546959345253768,,
t__SGB6791,,0.395998429577109,0.3571950062298254,0.05753468594699589,0.0574386501511586,
t__SGB15082,,0.531143818204606,0.4846639906156276,0.1995393472125337,,
t__SGB47635,,0.587321294875072,0.8016429122506756,0.4872924457622272,,
t__SGB6170,,0.593977548756476,0.5389155146605571,0.5989217231969356,0.597748591541284,
